"Price" "Bedrooms" "PublicRooms" "Rooms" "Bathrooms" "FloorArea" "EPC" "Tax" "DayAdded" "PropertyURL" "Address" "Latitude" "Longitude" "UniCommuteTime" "HouseType" "Furnished"
1100 3 1 4 1 87 "B" "E" 110 "https://www.aspc.co.uk/search/property/430432/18-Shaw-Crescent/Aberdeen/" "18 Shaw Crescent" 57.15738 -2.122082 27.8666666666667 "Flat" "Part furnished"
700 3 1 4 1 82 "D" "C" 110 "https://www.aspc.co.uk/search/property/430431/Flat-A,--23-Allardice-Street/Stonehaven/" "Flat A,  23 Allardice Street" 56.9635 -2.208313 351.45 "Flat" "Part furnished"
500 1 1 2 1 42 "E" "A" 110 "https://www.aspc.co.uk/search/property/430429/Flat-D,--51-Castle-Street/Aberdeen/" "Flat D,  51 Castle Street" 57.14783 -2.093202 39.0166666666667 "Flat" "Fully furnished"
1000 3 2 5 1 76 "D" "E" 110 "https://www.aspc.co.uk/search/property/430426/22-St.-Annes-Wynd/Stonehaven/" "22 St. Annes Wynd" 57.03926 -2.149078 256.166666666667 "Semi-Detached" "Unfurnished"
850 2 1 3 1 67 "C" "C" 113 "https://www.aspc.co.uk/search/property/430521/5c-Irvine-Place/Aberdeen/" "5c Irvine Place" 57.13684 -2.118113 62.4 "Flat" "Part furnished"
875 2 1 3 2 64 "B" "D" 113 "https://www.aspc.co.uk/search/property/430520/9B-Balmoral-Terrace/Aberdeen/" "9B Balmoral Terrace" 57.13483 -2.116818 64.2166666666667 "Flat" "Fully furnished"
575 1 1 2 1 38 "C" "A" 113 "https://www.aspc.co.uk/search/property/430519/4-Crown-Street/Turriff/" "4 Crown Street" 57.53831 -2.45587 701.65 "Terraced" "Unfurnished"
550 1 1 2 1 40 "C" "B" 113 "https://www.aspc.co.uk/search/property/430515/4-Strawberry-Bank-Parade/Aberdeen/" "4 Strawberry Bank Parade" 57.14121 -2.109179 51.1166666666667 "Flat" "Fully furnished"
750 2 1 3 1 58 "C" "D" 113 "https://www.aspc.co.uk/search/property/430498/150-Strawberry-Bank-Parade/Aberdeen/" "150 Strawberry Bank Parade" 57.14168 -2.109682 51.05 "Flat" "Fully furnished"
895 2 1 3 1 54 "C" "D" 113 "https://www.aspc.co.uk/search/property/430496/17-Mary-Elmslie-Court/Aberdeen/" "17 Mary Elmslie Court" 57.15551 -2.093774 28.3333333333333 "Flat" "Fully furnished"
750 2 1 3 1 62 "D" "D" 113 "https://www.aspc.co.uk/search/property/430493/44-Candlemakers-Lane,-Loch-Street/Aberdeen/" "44 Candlemakers Lane, Loch Street" 57.15112 -2.099498 34.55 "Flat" "Fully furnished"
1050 3 1 4 1 59 "D" "D" 113 "https://www.aspc.co.uk/search/property/430483/43c-Regent-Walk/Aberdeen/" "43c Regent Walk" 57.16449 -2.094732 14.4666666666667 "Flat" "Fully furnished"
2300 4 2 6 2 169 "D" "G" 113 "https://www.aspc.co.uk/search/property/430257/79-North-Deeside-Road/Aberdeen/" "79 North Deeside Road" 57.1119 -2.19971 139.75 "Detached" "Part furnished"
1000 3 2 5 1 100 "E" "D" 115 "https://www.aspc.co.uk/search/property/430317/17-Simpson-Road/Aberdeen/" "17 Simpson Road" 57.17907 -2.093876 31.0333333333333 "Semi-Detached" "Fully furnished"
570 1 1 2 1 42 "C" "A" 115 "https://www.aspc.co.uk/search/property/430062/294C-Union-Grove/Aberdeen/" "294C Union Grove" 57.13874 -2.129161 65.7166666666667 "Flat" "Fully furnished"
595 1 2 3 1 54 "D" "A" 117 "https://www.aspc.co.uk/search/property/430607/Flat-A,-First-Floor,--204-King-Street/Aberdeen/" "Flat A, First Floor,  204 King Street" 57.15222 -2.094119 31.65 "Flat" "Fully furnished"
725 2 1 3 1 63 "C" "B" 117 "https://www.aspc.co.uk/search/property/430567/Flat-F,--57-Nelson-Street/Aberdeen/" "Flat F,  57 Nelson Street" 57.15384 -2.098813 26.6666666666667 "Flat" "Fully furnished"
795 2 1 3 1 60 "B" "E" 119 "https://www.aspc.co.uk/search/property/430659/26-Thorngrove-Place/Aberdeen/" "26 Thorngrove Place" 57.13302 -2.138896 81.4333333333333 "Flat" "Fully furnished"
795 2 1 3 1 80 "E" "D" 119 "https://www.aspc.co.uk/search/property/430656/Flat-E,--90-Holburn-Street/Aberdeen/" "Flat E,  90 Holburn Street" 57.14059 -2.113592 52.9333333333333 "Flat" "Part furnished"
625 2 1 3 1 66 "D" "B" 123 "https://www.aspc.co.uk/search/property/430745/1-Cornhill-Gardens/Aberdeen/" "1 Cornhill Gardens" 57.1606 -2.135186 33.7333333333333 "Flat" "Unfurnished"
695 3 1 4 2 119 "C" "B" 123 "https://www.aspc.co.uk/search/property/430728/Flat-3,--160-162-Mid-Street/Keith/" "Flat 3,  160-162 Mid Street" 57.54204 -2.949494 1019.9 "Flat" "Unfurnished"
600 3 1 4 1 79 "D" "A" 123 "https://www.aspc.co.uk/search/property/430726/24-Battery-Park/Peterhead/" "24 Battery Park" 57.51047 -1.775084 641.95 "Flat" "Fully furnished"
695 1 1 2 1 47 "C" "B" 123 "https://www.aspc.co.uk/search/property/430718/3A-Albert-Place/Aberdeen/" "3A Albert Place" 57.14649 -2.117507 45.95 "Flat" "Fully furnished"
650 1 1 2 1 54 "C" "C" 123 "https://www.aspc.co.uk/search/property/430705/34-Fairview-Wynd/Aberdeen/" "34 Fairview Wynd" 57.18352 -2.132715 35.6666666666667 "Semi-Detached" "Fully furnished"
850 3 1 4 1 91 "E" "B" 123 "https://www.aspc.co.uk/search/property/430692/35-Stocket-Parade/Aberdeen/" "35 Stocket Parade" 57.15971 -2.149966 48.1 "Flat" "Unfurnished"
825 3 1 4 1 74 "D" "B" 125 "https://www.aspc.co.uk/search/property/430794/Flat-A,--6-Printfield-Walk/Aberdeen/" "Flat A,  6 Printfield Walk" 57.16823 -2.122312 18.25 "Flat" "Fully furnished"
750 3 2 5 1 79 "C" "B" 125 "https://www.aspc.co.uk/search/property/430787/51-Delgaty-Crescent/Turriff/" "51 Delgaty Crescent" 57.54106 -2.446745 708.633333333333 "Flat" "Unfurnished"
850 4 1 5 1 140 "D" "D" 125 "https://www.aspc.co.uk/search/property/430763/8-George-Street/Fraserburgh/" "8 George Street" 57.69483 -2.014307 866.533333333333 "Terraced" "Part furnished"
500 1 1 2 1 50 "C" "C" 125 "https://www.aspc.co.uk/search/property/430761/Flat-A,--104-Charlotte-Street/Fraserburgh/" "Flat A,  104 Charlotte Street" 57.6908 -2.010378 859.066666666667 "Flat" "Fully furnished"
650 3 1 4 1 91 "C" "C" 125 "https://www.aspc.co.uk/search/property/430757/20-Blantyre-Crescent/Fraserburgh/" "20 Blantyre Crescent" 57.68217 -2.02283 862.216666666667 "Semi-Detached" "Part furnished"
2000 4 2 6 2 169 "D" "G" 125 "https://www.aspc.co.uk/search/property/430257/79-North-Deeside-Road/Aberdeen/" "79 North Deeside Road" 57.1119 -2.19971 139.75 "Detached" "Part furnished"
1750 4 2 6 2 195 "B" "F" 125 "https://www.aspc.co.uk/search/property/430246/22-Sycamore-Grove/Inverurie/" "22 Sycamore Grove" 57.28173 -2.40697 351.733333333333 "Detached" "Unfurnished"
550 2 1 3 1 55 "B" "B" 126 "https://www.aspc.co.uk/search/property/430848/Flat-11,-The-Auld-Mill,--Station-Road/Turriff/" "Flat 11, The Auld Mill,  Station Road" 57.53265 -2.45797 684.533333333333 "Flat" "Unfurnished"
525 1 1 2 1 39 "D" "B" 126 "https://www.aspc.co.uk/search/property/430813/42-Esslemont-Avenue/Aberdeen/" "42 Esslemont Avenue" 57.1487 -2.115354 41.3833333333333 "Flat" "Fully furnished"
550 1 1 2 1 49 "D" "A" 129 "https://www.aspc.co.uk/search/property/430874/95-Pittodrie-Place/Aberdeen/" "95 Pittodrie Place" 57.16097 -2.09 24.3833333333333 "Flat" "Unfurnished"
695 1 1 2 1 53 "C" "B" 129 "https://www.aspc.co.uk/search/property/430865/60-Raeden-Crescent/Aberdeen/" "60 Raeden Crescent" 57.15174 -2.145578 55.5833333333333 "Terraced" "Fully furnished"
900 3 2 5 1 76 "D" "E" 129 "https://www.aspc.co.uk/search/property/430864/22-St.-Annes-Wynd/Stonehaven/" "22 St. Annes Wynd" 57.03926 -2.149078 256.166666666667 "Semi-Detached" "Unfurnished"
650 2 1 3 1 53 "D" "C" 129 "https://www.aspc.co.uk/search/property/430862/66-Ashgrove-Road/Aberdeen/" "66 Ashgrove Road" 57.15879 -2.119067 23.8833333333333 "Flat" "Fully furnished"
800 2 1 3 1 59 "C" "C" 129 "https://www.aspc.co.uk/search/property/430854/15-Trinity-Court/Westhill/" "15 Trinity Court" 57.15514 -2.280445 173.533333333333 "Flat" "Fully furnished"
500 2 1 3 1 49 "E" "B" 129 "https://www.aspc.co.uk/search/property/430226/546-Great-Western-Road/Aberdeen/" "546 Great Western Road" 57.13044 -2.140393 84.6333333333333 "Flat" "Fully furnished"
1200 3 1 4 2 105 "C" "E" 130 "https://www.aspc.co.uk/search/property/430896/71-Chapel-Street/Aberdeen/" "71 Chapel Street" 57.14494 -2.11024 45.3166666666667 "Flat" "Fully furnished"
625 2 1 3 1 70 "C" "A" 132 "https://www.aspc.co.uk/search/property/430989/15-Allochy-Road/Fraserburgh/" "15 Allochy Road" 57.67333 -1.932869 851.5 "Semi-Detached" "Unfurnished"
550 2 1 3 1 54 "C" "B" 132 "https://www.aspc.co.uk/search/property/430953/12D-King-Street/Huntly/" "12D King Street" 57.44801 -2.790047 799.666666666667 "Flat" "Part furnished"
1200 3 1 4 1 97 "D" "E" 132 "https://www.aspc.co.uk/search/property/430950/53-Victoria-Street/Stonehaven/" "53 Victoria Street" 56.96108 -2.212462 358.65 "Semi-Detached" "Unfurnished"
600 2 1 3 1 67 "C" "B" 132 "https://www.aspc.co.uk/search/property/430942/11-Mill-Road/Turriff/" "11 Mill Road" 57.53872 -2.467156 698.9 "Terraced" "Unfurnished"
995 3 1 4 1 87 "B" "E" 133 "https://www.aspc.co.uk/search/property/431017/18-Shaw-Crescent/Aberdeen/" "18 Shaw Crescent" 57.15738 -2.122082 27.8666666666667 "Flat" "Part furnished"
1150 3 1 4 1 99 "D" "D" 133 "https://www.aspc.co.uk/search/property/431012/43A-Burns-Road/Aberdeen/" "43A Burns Road" 57.1356 -2.131929 73.7 "Flat" "Fully furnished"
575 2 1 3 1 79 "C" "A" 133 "https://www.aspc.co.uk/search/property/431008/100-Nelson-Terrace/Keith/" "100 Nelson Terrace" 57.53909 -2.965184 1039.61666666667 "Terraced" "Unfurnished"
495 3 1 4 1 83 "D" "A" 133 "https://www.aspc.co.uk/search/property/431006/4a-Braco-Street/Keith/" "4a Braco Street" 57.54544 -2.957317 1032.78333333333 "Flat" "Unfurnished"
750 2 1 3 1 80 "E" "D" 133 "https://www.aspc.co.uk/search/property/430656/Flat-E,--90-Holburn-Street/Aberdeen/" "Flat E,  90 Holburn Street" 57.14059 -2.113592 52.9333333333333 "Flat" "Part furnished"
500 1 1 2 1 36 "D" "A" 136 "https://www.aspc.co.uk/search/property/431055/Ground-Floor-Right,--24-Urquhart-Road/Aberdeen/" "Ground Floor Right,  24 Urquhart Road" 57.15444 -2.093407 29.5333333333333 "Flat" "Fully furnished"
695 1 1 2 1 49 "C" "D" 136 "https://www.aspc.co.uk/search/property/431053/Flat-D,--15-Bon-Accord-Crescent/Aberdeen/" "Flat D,  15 Bon Accord Crescent" 57.14146 -2.105541 50.8 "Flat" "Unfurnished"
750 3 2 5 1 88 "D" "D" 137 "https://www.aspc.co.uk/search/property/431101/5-Toch-Hill-Place/Laurencekirk/" "5 Toch-Hill Place" 56.87363 -2.41544 598.45 "Semi-Detached" "Unfurnished"
650 1 1 2 1 47 "C" "B" 137 "https://www.aspc.co.uk/search/property/431084/3A-Albert-Place/Aberdeen/" "3A Albert Place" 57.14649 -2.117507 45.95 "Flat" "Fully furnished"
600 1 1 2 1 43 "C" "B" 139 "https://www.aspc.co.uk/search/property/431162/First-Floor-Right,--34-Ashvale-Place/Aberdeen/" "First Floor Right,  34 Ashvale Place" 57.14086 -2.115725 54.2 "Flat" "Part furnished"
995 3 1 4 2 121 "C" "E" 139 "https://www.aspc.co.uk/search/property/431141/4-Simpson-Brae/Insch/" "4 Simpson Brae" 57.34748 -2.607843 568.233333333333 "Semi-Detached" "Fully furnished"
500 1 1 2 1 43 "D" "A" 139 "https://www.aspc.co.uk/search/property/431122/54-Esslemont-Avenue/Aberdeen/" "54 Esslemont Avenue" 57.1486 -2.115671 41.3166666666667 "Flat" "Fully furnished"
490 1 1 2 1 47 "C" "A" 140 "https://www.aspc.co.uk/search/property/431196/Flat-B,--37-Barrasgate-Road/Fraserburgh/" "Flat B,  37 Barrasgate Road" 57.69567 -2.007022 864.733333333333 "Flat" "Unfurnished"
695 2 1 3 1 62 "C" "D" 140 "https://www.aspc.co.uk/search/property/431185/Flat-B,--101-Rosemount-Place/Aberdeen/" "Flat B,  101 Rosemount Place" 57.14984 -2.115222 37.9333333333333 "Flat" "Unfurnished"
800 3 1 4 1 86 "C" "F" 143 "https://www.aspc.co.uk/search/property/431207/14-Craigieburn-Park/Aberdeen/" "14 Craigieburn Park" 57.13512 -2.154206 86.5166666666667 "Flat" "Fully furnished"
525 1 1 2 1 40 "C" "B" 144 "https://www.aspc.co.uk/search/property/431246/4-Strawberry-Bank-Parade/Aberdeen/" "4 Strawberry Bank Parade" 57.14121 -2.109179 51.1166666666667 "Flat" "Fully furnished"
525 1 1 2 1 48 "C" "A" 145 "https://www.aspc.co.uk/search/property/431292/Flat-D,--32-Broad-Street/Peterhead/" "Flat D,  32 Broad Street" 57.50473 -1.776347 636 "Flat" "Fully furnished"
650 2 1 3 1 61 "C" "B" 145 "https://www.aspc.co.uk/search/property/431287/Flat-10,-Government-House,--Constitution-Street/Peterhead/" "Flat 10, Government House,  Constitution Street" 57.50623 -1.79005 629.033333333333 "Flat" "Fully furnished"
695 1 1 2 1 60 "C" "C" 145 "https://www.aspc.co.uk/search/property/431280/3-Charleston-Buildings,--Ballater-Road/Aboyne/" "3 Charleston Buildings,  Ballater Road" 57.07555 -2.786622 652.033333333333 "Flat" "Unfurnished"
450 1 1 2 1 38 "E" "A" 146 "https://www.aspc.co.uk/search/property/431333/79-Menzies-Road/Aberdeen/" "79 Menzies Road" 57.13563 -2.092692 60.5833333333333 "Flat" "Fully furnished"
1200 3 1 4 1 59 "C" "B" 146 "https://www.aspc.co.uk/search/property/431318/Flat-C,--380-King-Street/Aberdeen/" "Flat C,  380 King Street" 57.15718 -2.095341 24.3666666666667 "Flat" "Fully furnished"
695 2 1 3 1 58 "D" "C" 146 "https://www.aspc.co.uk/search/property/431306/35-Esslemont-Drive/Inverurie/" "35 Esslemont Drive" 57.27978 -2.387546 336.583333333333 "Flat" "Fully furnished"
550 2 1 3 1 43 "C" "C" 150 "https://www.aspc.co.uk/search/property/431404/TFL,--42-Thomson-Street/Aberdeen/" "TFL,  42 Thomson Street" 57.1514 -2.120017 38.6333333333333 "Flat" "Fully furnished"
2350 5 3 8 3 223 "C" "H" 150 "https://www.aspc.co.uk/search/property/431402/7-Macaulay-Grange/Aberdeen/" "7 Macaulay Grange" 57.13227 -2.156251 94.55 "Detached" "Unfurnished"
575 1 1 2 1 39 "D" "B" 150 "https://www.aspc.co.uk/search/property/431400/6-Hosefield-Road/Aberdeen/" "6 Hosefield Road" 57.15017 -2.127399 44.0333333333333 "Flat" "Fully furnished"
600 1 1 2 1 40 "D" "A" 150 "https://www.aspc.co.uk/search/property/431396/GFR,--278-Union-Grove/Aberdeen/" "GFR,  278 Union Grove" 57.13906 -2.127786 64.4666666666667 "Flat" "Fully furnished"
550 1 1 2 1 40 "D" "A" 151 "https://www.aspc.co.uk/search/property/431439/Flat-G,--24-Ashvale-Place/Aberdeen/" "Flat G,  24 Ashvale Place" 57.14095 -2.114819 53.4 "Flat" "Fully furnished"
450 2 1 3 1 62 "E" "B" 151 "https://www.aspc.co.uk/search/property/431437/3-Mid-Street/Keith/" "3 Mid Street" 57.53639 -2.950706 1011.4 "Terraced" "Unfurnished"
650 2 1 3 1 61 "A" "B" 151 "https://www.aspc.co.uk/search/property/431435/7-Ardmurdo-Cottages/Inverurie/" "7 Ardmurdo Cottages" 57.26212 -2.356012 319.3 "Terraced" "Unfurnished"
1200 3 1 4 2 96 "C" "G" 151 "https://www.aspc.co.uk/search/property/431421/27-Cowie-Park/Stonehaven/" "27 Cowie Park" 56.97007 -2.208681 342.483333333333 "Flat" "Fully furnished"
1200 2 1 3 2 80 "B" "E" 151 "https://www.aspc.co.uk/search/property/431415/94-Queens-Crescent/Aberdeen/" "94 Queens Crescent" 57.13893 -2.14532 74.05 "Flat" "Fully furnished"
1300 4 2 6 2 211 "E" "G" 151 "https://www.aspc.co.uk/search/property/429721/Ard-Choille,--Huntly-Road/Aboyne/" "Ard-Choille,  Huntly Road" 57.07376 -2.785724 652.133333333333 "Detached" "Unfurnished"
995 2 1 3 1 83 "B" "D" 151 "https://www.aspc.co.uk/search/property/429566/25-Corsmanhill-Avenue/Inverurie/" "25 Corsmanhill Avenue" 57.28263 -2.40516 349.983333333333 "Semi-Detached" "Unfurnished"
2600 5 4 9 2 167 "C" "G" 151 "https://www.aspc.co.uk/search/property/426985/49-Woodlands-Avenue/Aberdeen/" "49 Woodlands Avenue" 57.12347 -2.166577 112.133333333333 "Detached" "Part furnished"
500 1 1 2 1 46 "D" "A" 152 "https://www.aspc.co.uk/search/property/431473/11-Smithfield/Inverurie/" "11 Smithfield" 57.23938 -2.348217 257.583333333333 "Flat" "Unfurnished"
750 2 1 3 1 63 "D" "B" 152 "https://www.aspc.co.uk/search/property/431465/23a-Falconer-Place/Inverurie/" "23a Falconer Place" 57.28586 -2.382086 342.3 "Flat" "Unfurnished"
425 1 1 2 1 45 "D" "B" 152 "https://www.aspc.co.uk/search/property/431453/29-Ferguson-Court/Aberdeen/" "29 Ferguson Court" 57.17781 -2.168674 60.7 "Flat" "Fully furnished"
475 1 1 2 1 43 "D" "A" 153 "https://www.aspc.co.uk/search/property/431122/54-Esslemont-Avenue/Aberdeen/" "54 Esslemont Avenue" 57.1486 -2.115671 41.3166666666667 "Flat" "Fully furnished"
1500 4 3 7 2 178 "E" "G" 157 "https://www.aspc.co.uk/search/property/431595/Pittenkerrie/Banchory/" "Pittenkerrie" 57.07563 -2.572196 463.2 "Detached" "Part furnished"
800 2 1 3 1 72 "C" "D" 157 "https://www.aspc.co.uk/search/property/431580/2-Don-Cottage,--Prospect-Terrace/Inverurie/" "2 Don Cottage,  Prospect Terrace" 57.27383 -2.371996 316.383333333333 "Flat" "Part furnished"
700 2 1 3 1 50 "D" "D" 159 "https://www.aspc.co.uk/search/property/431657/Ground-Floor-Right,--19-Dee-Place/Aberdeen/" "Ground Floor Right,  19 Dee Place" 57.14163 -2.10316 51.8666666666667 "Flat" "Part furnished"
950 3 1 4 2 81 "B" "E" 159 "https://www.aspc.co.uk/search/property/431654/37J-King's-Gate/Aberdeen/" "37J King's Gate" 57.1468 -2.133783 53.4333333333333 "Flat" "Fully furnished"
2400 4 2 6 3 165 "B" "G" 160 "https://www.aspc.co.uk/search/property/431698/3-Pittengullies-Brae/Peterculter/" "3 Pittengullies Brae" 57.09751 -2.252328 189.95 "Detached" "Part furnished"
550 1 1 2 1 37 "D" "A" 160 "https://www.aspc.co.uk/search/property/431684/G/L,--3-Hillhead-Terrace/Aberdeen/" "G/L,  3 Hillhead Terrace" 57.15921 -2.100153 18.25 "Flat" "Fully furnished"
700 2 1 3 1 68 "D" "B" 160 "https://www.aspc.co.uk/search/property/431680/Basement-Flat,--190-King-Street/Aberdeen/" "Basement Flat,  190 King Street" 57.15199 -2.094076 32 "Flat" "Fully furnished"
750 2 2 4 1 88 "D" "B" 161 "https://www.aspc.co.uk/search/property/431725/8-New-Street/Peterhead/" "8 New Street" 57.47183 -1.779508 584.916666666667 "Semi-Detached" "Unfurnished"
530 1 1 2 1 39 "D" "B" 164 "https://www.aspc.co.uk/search/property/431400/6-Hosefield-Road/Aberdeen/" "6 Hosefield Road" 57.15017 -2.127399 44.0333333333333 "Flat" "Fully furnished"
575 1 1 2 1 40 "D" "B" 165 "https://www.aspc.co.uk/search/property/431795/80-Fonthill-Road/Aberdeen/" "80 Fonthill Road" 57.13747 -2.11243 59.3 "Flat" "Fully furnished"
675 3 1 4 1 101 "B" "C" 167 "https://www.aspc.co.uk/search/property/431851/4-Rothiebrisbane-Cottages/Turriff/" "4 Rothiebrisbane Cottages" 57.43017 -2.424541 536.883333333333 "Semi-Detached" "Unfurnished"
650 1 1 2 1 49 "E" "C" 168 "https://www.aspc.co.uk/search/property/431919/Smiddyburn-Cottage/Inverurie/" "Smiddyburn Cottage" 57.41319 -2.46576 542.433333333333 "Detached" "Unfurnished"
800 2 1 3 1 66 "C" "D" 168 "https://www.aspc.co.uk/search/property/431888/15-Jesmond-Road/Aberdeen/" "15 Jesmond Road" 57.19025 -2.114239 56.8833333333333 "Semi-Detached" "Fully furnished"
450 1 1 2 1 45 "D" "B" 171 "https://www.aspc.co.uk/search/property/431453/29-Ferguson-Court/Aberdeen/" "29 Ferguson Court" 57.17781 -2.168674 60.7 "Flat" "Fully furnished"
1195 3 1 4 2 72 "E" "C" 172 "https://www.aspc.co.uk/search/property/431966/Flat-1C,--16-Bridge-Street/Aberdeen/" "Flat 1C,  16 Bridge Street" 57.1452 -2.101872 42.6166666666667 "Flat" "Fully furnished"
425 1 1 2 1 43 "D" "A" 172 "https://www.aspc.co.uk/search/property/431601/54-Esslemont-Avenue/Aberdeen/" "54 Esslemont Avenue" 57.1486 -2.115671 41.3166666666667 "Flat" "Fully furnished"
825 2 1 3 1 54 "C" "D" 173 "https://www.aspc.co.uk/search/property/432005/17-Mary-Elmslie-Court/Aberdeen/" "17 Mary Elmslie Court" 57.15551 -2.093774 28.3333333333333 "Flat" "Fully furnished"
700 3 1 4 1 89 "E" "A" 173 "https://www.aspc.co.uk/search/property/431990/57-High-Street/Turriff/" "57 High Street" 57.54293 -2.326746 704.983333333333 "Semi-Detached" "Unfurnished"
595 1 1 2 1 36 "D" "A" 173 "https://www.aspc.co.uk/search/property/431985/41-Ashvale-Place/Aberdeen/" "41 Ashvale Place" 57.14071 -2.116132 54.6166666666667 "Flat" "Fully furnished"
430 1 1 2 1 49 "E" "A" 174 "https://www.aspc.co.uk/search/property/432040/2-Hanover-Court,--Main-Street/Huntly/" "2 Hanover Court,  Main Street" 57.2861 -2.874857 765.483333333333 "Flat" "Unfurnished"
525 1 1 2 1 38 "D" "A" 174 "https://www.aspc.co.uk/search/property/432018/15C-Baker-Street/Aberdeen/" "15C Baker Street" 57.14986 -2.108494 35.0833333333333 "Flat" "Fully furnished"
1100 3 1 4 1 87 "C" "E" 175 "https://www.aspc.co.uk/search/property/432078/23-Conglass-Field-Gardens/Inverurie/" "23 Conglass Field Gardens" 57.29616 -2.402129 366.966666666667 "Semi-Detached" "Unfurnished"
825 1 1 2 1 60 "C" "C" 178 "https://www.aspc.co.uk/search/property/432125/267c-Westburn-Road/Aberdeen/" "267c Westburn Road" 57.15188 -2.131161 42.6 "Flat" "Fully furnished"
1200 2 1 3 1 87 "E" "D" 179 "https://www.aspc.co.uk/search/property/432185/71-Stanley-Street/Aberdeen/" "71 Stanley Street" 57.1415 -2.123827 60.0166666666667 "Flat" "Part furnished"
795 2 1 3 2 71 "C" "D" 179 "https://www.aspc.co.uk/search/property/432169/102-Merkland-Lane/Aberdeen/" "102 Merkland Lane" 57.15832 -2.089503 28.0833333333333 "Flat" "Fully furnished"
550 1 1 2 1 35 "D" "A" 181 "https://www.aspc.co.uk/search/property/432248/55-Esslemont-Avenue/Aberdeen/" "55 Esslemont Avenue" 57.14897 -2.11618 40.7333333333333 "Flat" "Fully furnished"
595 1 1 2 1 43 "C" "A" 181 "https://www.aspc.co.uk/search/property/432228/First-Floor-Right,--34-Ashvale-Place/Aberdeen/" "First Floor Right,  34 Ashvale Place" 57.14086 -2.115725 54.2 "Flat" "Part furnished"
750 2 1 3 1 75 "B" "D" 181 "https://www.aspc.co.uk/search/property/432226/49-Charleston-Road-North/Aberdeen/" "49 Charleston Road North" 57.1053 -2.095442 112.15 "Flat" "Part furnished"
1400 4 2 6 2 110 "C" "F" 181 "https://www.aspc.co.uk/search/property/432222/9-Kingfisher-Drive/Inverurie/" "9 Kingfisher Drive" 57.29236 -2.366544 350.15 "Detached" "Part furnished"
650 3 1 4 1 76 "D" "B" 181 "https://www.aspc.co.uk/search/property/432194/50-Tornashean-Gardens/Aberdeen/" "50 Tornashean Gardens" 57.20848 -2.175123 119.666666666667 "Flat" "Fully furnished"
700 2 1 3 2 131 "D" "D" 185 "https://www.aspc.co.uk/search/property/432364/42-Erskine-Street/Aberdeen/" "42 Erskine Street" 57.16052 -2.109431 14.0833333333333 "Flat" "Fully furnished"
550 1 1 2 1 35 "E" "A" 185 "https://www.aspc.co.uk/search/property/432353/Flat-2FL,--10-Northfield-Place/Aberdeen/" "Flat 2FL,  10 Northfield Place" 57.14773 -2.113192 43.4166666666667 "Flat" "Fully furnished"
1995 4 2 6 2 161 "B" "F" 186 "https://www.aspc.co.uk/search/property/432410/19-Nether-Cairnhill-Drive/Stonehaven/" "19 Nether Cairnhill Drive" 57.03058 -2.17198 249.6 "Detached" "Fully furnished"
1200 3 1 4 2 109 "C" "E" 186 "https://www.aspc.co.uk/search/property/432388/164-South-College-Street/Aberdeen/" "164 South College Street" 57.13639 -2.098454 56.2166666666667 "Terraced" "Fully furnished"
750 2 1 3 1 58 "C" "D" 186 "https://www.aspc.co.uk/search/property/432385/5-Candlemakers-Lane,--Loch-Street/Aberdeen/" "5 Candlemakers Lane,  Loch Street" 57.15112 -2.099498 34.55 "Flat" "Fully furnished"
550 1 1 2 1 38 "D" "A" 189 "https://www.aspc.co.uk/search/property/432479/82d-Beach-Boulevard/Aberdeen/" "82d Beach Boulevard" 57.15141 -2.084048 42 "Flat" "Fully furnished"
850 2 1 3 1 61 "C" "C" 189 "https://www.aspc.co.uk/search/property/432457/6-Joss-Court/Aberdeen/" "6 Joss Court" 57.17799 -2.08925 26.8666666666667 "Flat" "Fully furnished"
680 2 1 3 1 62 "C" "D" 192 "https://www.aspc.co.uk/search/property/432558/Flat-B,--101-Rosemount-Place/Aberdeen/" "Flat B,  101 Rosemount Place" 57.14984 -2.115222 37.9333333333333 "Flat" "Unfurnished"
650 2 1 3 1 73 "C" "B" 192 "https://www.aspc.co.uk/search/property/432554/90-Stronsay-Drive/Aberdeen/" "90 Stronsay Drive" 57.1487 -2.160453 67.0833333333333 "Flat" "Unfurnished"
500 1 1 2 1 64 "D" "B" 193 "https://www.aspc.co.uk/search/property/432589/45-Main-Street/Alford/" "45 Main Street" 57.23181 -2.70115 565.516666666667 "Flat" "Unfurnished"
500 1 1 2 1 38 "E" "A" 196 "https://www.aspc.co.uk/search/property/432728/Flat-F,--53-Orchard-Street/Aberdeen/" "Flat F,  53 Orchard Street" 57.1607676 -2.099302 16.2833333333333 "Flat" "Fully furnished"
1300 4 1 5 1 112 "C" "D" 196 "https://www.aspc.co.uk/search/property/432710/Tynedale,--Ecclesgreig/Montrose/" "Tynedale,  Ecclesgreig" 56.7828435 -2.4322352 757.316666666667 "Semi-Detached" "Unfurnished"
795 2 1 3 1 69 "D" "B" 196 "https://www.aspc.co.uk/search/property/432676/19-Townhead-Terrace/Inverurie/" "19 Townhead Terrace" 57.2380411 -2.3528822 260.316666666667 "Terraced" "Unfurnished"
750 3 1 4 1 77 "E" "C" 196 "https://www.aspc.co.uk/search/property/432670/97A-Mugiemoss-Road/Aberdeen/" "97A Mugiemoss Road" 57.1792791 -2.16712050000001 60.5333333333333 "Flat" "Fully furnished"
